geo_longitude,geo_latitude,altitude_pressure,climb_rate,gps_altitude,air_speed,flight_track
6.0823,47.1541,1661.0498,-2.2333,4069.6712,10.4161,252.4318
59.3442,26.7964,8228.098,-3.1507,9655.1428,405.4493,424.4162
-2.4306,33.0891,5093.1483,4.2145,6469.3405,161.8918,-57.2313
-24.3502,2.3768,9658.8524,-6.6219,-1124.3411,149.7126,211.4508
-66.0071,50.061,11357.4938,2.3516,5900.7964,373.6321,212.5661
74.344,37.6029,1402.3749,6.3729,7712.5299,262.7785,253.3577
48.1088,44.0622,7504.9321,-1.916,3693.6314,79.7714,298.8799
-49.5422,15.2085,5489.6645,-4.0444,2845.6455,445.1931,61.467
52.1033,-1.0743,8675.7267,2.5079,12759.2512,360.0865,108.9837
41.5858,39.4005,1364.2104,-5.806,-4358.3162,159.4929,221.3709
23.5036,39.2924,11090.0754,0.9031,12855.1549,140.1403,85.3209
-112.8086,12.1956,4857.9864,-4.2621,575.9312,484.3314,238.0279
45.6467,58.1087,7775.8665,-11.5235,8625.9854,55.9562,353.9038
-7.6802,48.6,9410.2443,10.0236,3508.7521,85.2069,301.5273
-0.7873,35.8717,10615.4176,5.2552,6414.4439,148.9099,151.0534
214.1799,45.7412,1845.7678,-8.2937,-454.6506,66.2051,514.0205
-87.3068,42.3521,3380.0541,1.4281,2590.4947,484.9506,161.7
40.67,-8.7374,8563.6864,10.4319,10155.3048,489.9439,143.4966
-50.498,19.4737,4398.2602,0.717,7212.4817,347.3012,157.3635
10.3946,18.0955,3352.2421,-0.314,13137.7742,299.3743,222.0502
-118.5949,63.4333,4965.294,-0.1903,8829.934,344.8823,238.2342
-4.3743,43.1102,8429.757,-4.6218,-1936.8895,253.3306,149.8316
-96.7938,45.6811,-577.2203,2.1379,3302.1572,172.9988,267.7725
62.7651,19.1452,7698.6584,-9.5502,-749.2262,124.9058,-12.9216
-39.8756,48.6547,3713.5553,5.0365,8503.6706,380.4817,217.2478
-39.3177,30.7267,5961.9667,-10.287,4764.7518,313.9312,105.6601
105.6143,43.1009,805.9645,-3.5439,13948.7562,72.586,296.5551
88.6392,79.8389,4628.1913,8.6765,6076.5206,399.9285,239.1985
43.2556,41.9789,4289.505,-7.287,12885.4859,412.9053,392.2536
84.5858,5.7721,6729.2634,-9.7994,5536.2967,495.2116,233.1335
-70.7788,25.2498,7300.1437,4.6823,-1491.2089,295.7828,199.0121
-4.6326,35.0806,6468.4995,2.9383,6394.9546,305.6173,307.9843
-75.8068,-5.4711,6770.8393,10.6763,6129.5585,490.6393,153.2179
-25.9433,36.2862,9944.5727,-1.3625,1156.2607,176.2994,133.8792
5.6167,51.8766,7438.4481,3.4646,11622.7314,359.1718,159.871
17.991,42.7024,5804.8779,4.7818,13714.9086,62.4763,188.9509
36.8268,60.2235,7597.3092,5.0107,5376.9012,347.7344,-42.6804
29.0418,75.7669,1415.7674,-6.0321,10645.2955,419.6729,144.5066
60.7156,39.6617,6337.895,9.0209,4526.5877,316.8887,327.5544
63.9028,22.6006,6739.7296,-12.1783,6041.8668,192.8547,300.184
43.3402,34.2949,1857.0318,2.7686,11690.5713,277.4985,72.3142
40.7933,41.8083,7240.4649,-0.123,8428.5115,114.1486,6.046
-32.4439,64.5295,4384.8007,-6.7276,3321.1903,251.9301,267.1693
-10.914,31.0586,20471.6437,0.5058,7629.5202,95.4445,137.4267
-39.8341,31.9194,5543.6088,1.3212,9564.1175,334.6556,87.9768
-64.7616,66.9187,7332.1715,5.8156,6932.5044,181.4431,-46.6164
-21.9202,11.8509,6433.6013,-15.6741,7040.532,137.8265,307.2345
94.1274,11.5547,15867.5179,3.9385,1771.2923,186.9467,134.9945
-91.5126,31.3506,578.965,-0.863,9823.3225,448.9455,77.5049
96.3699,82.4171,10904.383,-2.4581,106.1434,458.4231,89.4238
-5.8711,30.5194,4805.9068,2.0783,-658.3793,271.5247,299.8465
-50.587,33.0995,1302.5456,-16.0034,5334.3516,110.0516,-11.4036
-88.8671,45.0391,4553.8801,-2.0047,1046.5939,356.0659,198.7451
-56.1604,15.4,10619.3175,-0.0341,995.2141,118.9209,155.3343
22.1905,48.4348,8180.9943,-6.467,3037.2847,498.2461,283.6074
-81.2693,34.1658,5671.9765,-1.2126,4433.8508,320.9818,21.5434
-19.1631,37.47,2283.6747,2.097,-4815.7983,306.7154,474.9357
63.757,43.3169,6742.7545,0.8389,5200.7602,89.7877,138.1625
-25.5973,34.9084,9182.9958,-1.5046,1928.4041,504.8155,174.9601
46.7255,42.3436,8789.8063,2.1063,11661.4341,495.5756,144.2861
-41.1127,52.5429,4122.8694,8.5448,4046.0614,475.9553,243.6196
36.5156,43.396,8714.1563,3.337,4495.2347,415.7699,82.7246
105.0936,65.6932,4501.2886,5.0027,7077.036,157.592,-18.1933
-32.3239,43.6952,-4471.9524,7.1408,5886.1859,192.7511,234.6178
48.9339,25.1268,4036.8341,-2.022,8593.5148,93.4254,44.0542
-85.847,58.1382,9226.5384,-0.4796,2359.2576,265.4839,403.1506
62.24,21.1627,3409.7808,5.5704,7362.1184,280.4753,124.0347
-16.2522,35.1889,2528.1011,0.049,8688.7257,401.49,192.5227
14.9852,49.1606,5817.517,13.1613,2569.2737,501.4195,280.26
132.4562,29.8964,9126.7668,9.0854,7789.5259,116.9351,194.6647
4.4335,43.433,11058.3838,2.8602,8580.5732,207.3888,306.1201
8.2647,64.1868,128.3307,-4.8813,9411.8747,209.8152,117.7928
6.9515,51.7794,811.5114,0.6468,8149.3018,423.8953,351.9273
-60.2178,23.1512,3832.0371,8.1174,10796.673,326.499,229.2514
-30.9548,48.4412,3820.4514,-6.1839,-1505.4249,48.5818,326.6322
-24.3535,28.8198,4578.3405,3.2522,-770.6774,364.6288,169.3869
107.6058,17.0954,3196.4975,-11.947,2438.3453,295.0806,226.9235
80.1885,51.7041,6622.6932,6.3726,5259.4331,160.6082,281.3295
-70.2102,50.6638,8780.9031,2.6708,7791.8543,171.5681,58.9448
58.7664,22.5057,539.7966,2.6897,2944.0173,371.1728,95.9677
-16.847,50.0747,3715.7587,0.1016,7418.8623,175.0935,-14.2251
-55.0593,26.747,2571.9416,-9.1805,3109.8692,229.5448,254.095
-54.4139,55.8903,-3160.9613,3.8833,5196.354,238.6104,138.9801
-6.2774,13.5576,5766.3748,-0.5399,6807.0687,494.114,224.2717
-78.3744,13.1743,5959.5145,-8.3908,11876.4315,195.0329,219.6746
98.9708,43.0246,9038.7616,-1.6263,1057.3853,156.7937,99.8055
31.2702,60.5761,253.1904,2.2885,180.0613,104.9736,189.607
-11.6483,52.1067,273.0211,-6.6372,11023.8369,420.8791,237.4906
-25.1986,43.0885,9572.146,-1.7359,3980.9789,329.306,242.8218
40.7664,41.0186,8951.7205,-3.8513,6208.7793,212.4945,453.7053
184.7022,46.3889,8781.4989,-9.3689,3272.0911,456.3589,232.1995
84.9513,5.8173,6987.8912,0.6475,3437.6303,468.917,144.3458
-73.9795,28.1053,3591.209,3.2428,61.0215,169.8344,158.2371
-95.5264,29.4184,5319.8001,0.1018,10684.9034,54.5729,-82.2632
-106.9593,36.0298,1748.0107,1.6625,9269.705,456.0611,79.436
66.2169,50.9369,9264.934,0.6735,7053.1066,260.0565,195.7044
-28.3993,38.5464,-654.2378,-0.8017,9896.2954,438.4746,-63.9975
-5.1259,46.9347,9760.2354,0.746,11567.3883,71.6463,36.9426
61.6091,13.9129,9276.2221,9.7501,10699.9914,399.1296,128.9704
79.4655,-9.577,10345.3616,1.8893,5003.4188,375.1416,68.8039
-29.6798,31.9918,11040.0814,9.7209,7438.307,11.6112,243.2006
-125.4465,37.0679,5008.9148,-1.0542,8210.708,156.8448,108.8827
97.2275,46.3371,6016.4133,-2.2603,1805.4887,134.579,221.1386
-132.3322,40.9864,4590.7632,9.625,13846.803,56.2238,222.3917
-42.163,48.5219,11195.5838,8.6052,3921.1987,275.7129,70.5935
105.5969,14.039,6966.3754,-1.4538,5492.8118,243.4216,310.2618
-70.6642,41.3067,4162.4449,-7.1041,-321.3418,377.03,202.909
18.0456,14.9461,10610.6032,-4.0674,4090.0972,427.0869,198.6827
60.8838,22.8673,6003.5046,-7.7532,5167.1066,348.2944,218.1442
9.7526,45.7498,3527.4526,-8.2054,2437.8423,207.1483,185.7517
51.5632,31.0282,7907.3995,-0.7313,16083.9677,344.7465,112.3032
109.4118,27.5149,-1864.3253,11.9394,8166.6633,29.4062,404.6909
28.9932,36.8786,4671.2936,-7.7258,7233.4056,167.309,188.5738
-19.6985,36.3369,11137.0267,-3.0689,5983.7409,133.1978,94.935
54.59,33.3556,701.6533,7.5258,5949.552,71.9331,209.7506
37.5343,58.5237,3063.4662,-7.1084,5544.2642,441.2049,349.3413
3.3326,23.6299,1671.1233,-11.079,10315.925,138.5249,-74.4415
-10.2212,9.9074,10141.8969,1.9152,9963.1442,297.668,259.8473
-79.5371,45.5202,7388.7545,-7.664,1520.2948,208.5433,111.6728
15.8148,35.0785,6256.3325,-2.9495,13672.0361,301.4073,221.4113
83.8717,37.1623,6205.4416,5.1408,5084.7546,175.8006,-47.7962
50.5118,54.3158,5529.5298,-5.015,4283.3356,311.6401,-6.242
2.434,46.8013,14726.7584,2.6439,8892.2638,378.8738,286.7071
-2.9333,33.937,10986.3319,4.7586,3335.3722,157.5819,92.1376
28.3678,58.1888,6631.8243,-23.3297,5827.5223,420.8853,168.3551
-8.7072,50.1416,4177.0848,0.9085,5472.8352,5.8031,192.6435
70.9633,52.4274,2645.5464,4.5967,6394.3307,183.4212,94.0899
25.84,15.9557,10847.916,2.1691,5510.694,41.1529,254.0145
50.1693,33.05,8381.1923,8.7294,2465.2388,50.0128,206.0371
8.8867,54.939,2626.2023,-5.2866,3737.4472,448.1545,105.8486
-13.9352,42.4867,1275.5764,0.7685,10598.1921,377.0072,200.8304
9.9995,15.6902,1300.4337,-6.7516,6061.8324,242.1945,50.7797
11.1916,54.2494,5530.6911,7.508,7621.3368,44.7802,251.4885
44.887,20.0417,5902.6963,7.3287,6583.0697,134.5367,320.8316
-33.1285,12.3386,8839.1294,0.3826,4695.8237,291.6484,117.6535
106.4374,13.08,2718.441,4.5156,4582.2684,14.7538,243.7915
10.3458,71.5196,11148.0025,-3.5753,-509.4577,41.7148,214.7817
-78.1594,33.6828,9612.9948,-2.3093,2660.2089,81.3875,22.8787
39.8735,25.9429,5162.9817,11.4089,1543.4797,354.9506,351.1501
-35.4924,51.4361,-100.8115,3.2685,2225.0607,435.4946,229.6622
-22.663,35.053,413.4956,4.1656,-288.616,267.2718,252.3676
100.803,58.3728,10593.6279,-3.7797,3933.6367,469.6877,340.211
93.8952,69.0085,7195.3663,3.5025,3323.3969,120.7545,374.3863
7.6668,7.2139,7421.5821,-12.5938,15493.7341,166.8008,334.4894
118.0209,18.1209,7337.8798,-0.4235,4307.6744,362.7572,230.451
11.1953,46.5997,2378.7432,-1.7646,2916.1939,384.1909,178.8341
-43.5736,9.1503,8961.5118,-8.3093,2482.6911,134.7341,273.5386
-129.7019,12.5248,2917.5232,-5.778,7047.9982,24.0504,59.8298
77.9057,19.6895,4037.0301,4.6028,8874.369,359.2905,53.7909
5.1822,58.3254,729.4973,-2.5926,6319.3971,293.6963,245.4773
34.2792,23.0579,1024.327,3.0304,5870.5742,313.7049,42.8295
61.9076,64.7236,7828.902,-1.207,6140.325,373.1058,518.9622
-20.5139,19.6904,12532.4652,4.4634,5648.7959,313.0855,191.408
117.1923,21.2638,7566.5346,-2.3892,6815.7597,250.014,237.7263
25.965,11.4248,-497.5911,-13.5844,5012.6241,365.4166,120.3093
-34.0764,50.1144,752.9743,-6.8273,7357.3022,268.8118,114.3333
-36.9064,55.3275,8645.313,21.0588,11295.4511,349.2941,71.4265
113.7123,52.9956,4133.8012,1.4082,5354.817,424.7293,245.9934
-29.1182,13.4645,4333.7358,1.5397,2528.5957,31.6404,347.868
-23.8603,28.314,1351.037,3.5379,3228.5946,312.4588,360.719
-38.0347,39.755,5669.1841,-0.8972,2952.2422,82.8004,192.3535
-120.9831,30.6323,-2335.2375,-5.0442,5623.1551,367.1588,224.2143
146.6076,44.4976,-1332.4368,-2.8282,7946.6529,494.7612,303.174
-21.3851,33.1397,-4777.547,1.455,4099.2139,495.1612,63.1163
87.7674,34.1307,3290.1593,9.3852,1549.7607,104.5301,237.8507
-63.6583,65.5918,-1430.0221,0.3186,5702.2404,433.275,246.2053
-69.2304,58.2741,14684.4097,9.4405,4100.6617,233.2118,158.5727
98.1905,73.7653,-1623.0674,-9.4839,9699.4557,204.3111,142.694
3.3158,0.9623,351.6115,-1.1151,7933.2457,264.7089,286.4257
49.1266,30.5369,2823.0131,0.0035,5279.7916,165.0076,39.2895
46.909,37.2444,8245.0529,2.2309,-1111.3117,88.531,39.8833
94.043,56.1352,3209.3331,10.5416,141.0353,261.9981,167.7621
-99.492,25.2406,-2404.9877,-3.0095,6578.3425,194.8274,269.7917
101.4944,50.94,6925.1631,-2.0251,10880.8512,278.5649,258.7276
-1.0934,57.453,6424.0124,-3.614,442.5122,41.2126,166.2981
56.6239,32.3094,2836.0595,3.5454,-2118.1698,30.8069,294.4944
58.8605,36.7754,14422.5892,2.7159,3809.0388,292.1787,234.5318
-65.6437,20.9738,10597.2255,-12.3982,2710.5049,383.9576,284.0607
46.2343,53.4098,6052.3717,-11.8627,2326.8253,74.1333,-20.1145
-27.491,24.8314,-2867.7714,-2.6086,-2923.3429,16.0607,223.1232
38.595,66.1941,6045.136,-3.9951,7640.86,24.9041,319.6333
85.9712,30.4118,11863.9962,4.9795,-4566.1824,124.1713,135.1048
117.7094,30.3816,1222.4482,-7.8671,10643.5988,81.2921,251.9996
-53.5093,37.162,8267.3035,4.5618,5392.6921,86.7225,69.4394
22.4928,29.6389,4017.6289,-1.4952,15942.9703,408.4012,296.1423
-54.8323,48.3272,9164.5173,-19.7336,9456.8289,111.3877,-23.851
-49.14,48.9407,11719.8227,13.0919,7895.2483,423.4233,189.1517
-68.4154,9.0071,11364.2825,4.3509,8424.1175,251.9782,112.4311
-112.0037,44.0373,11473.9218,-4.2565,674.5844,303.5199,117.3035
4.0534,48.0147,9086.721,1.2835,13265.0424,465.2427,239.7815
21.1326,44.7053,6559.318,-0.0101,5358.5049,321.3267,208.3074
-8.693,35.6688,8830.0124,-3.5445,2896.3594,361.7723,35.9115
-28.3159,26.2865,9996.1525,-1.6572,2767.7999,368.237,310.6623
-102.6793,31.0137,8381.6037,-5.8393,5281.0903,261.3065,361.1899
71.892,21.4851,6563.1849,-2.0198,1707.4296,415.1354,328.0939
-48.5218,4.3971,9549.4194,8.6807,6467.513,218.3229,114.4215
14.0036,49.732,-212.4142,-3.962,2500.9108,17.6632,135.7031
3.7998,68.315,8781.911,0.1554,3586.5881,14.951,232.4213
-26.9332,18.9657,6567.2282,8.3489,391.2442,472.9014,177.3056
40.9751,61.7781,-6946.945,-3.611,3427.3079,61.2563,346.7567
-56.0972,1.8075,909.1873,-4.2785,4021.7847,113.0549,246.7441
121.7487,31.6202,4581.6563,1.772,7228.0988,406.3716,122.2737
134.9508,45.6793,8085.1352,0.0207,-332.4328,118.108,209.142
-156.7437,72.0546,6132.0512,-2.2764,15910.3286,369.2772,167.8509
-21.9009,22.6937,13755.4045,-2.5519,6141.3427,201.4032,143.5609
36.9544,13.0536,4925.8836,-12.2941,7336.2506,333.79,86.6848
6.5072,54.5923,6643.8146,-6.8354,2480.7529,63.9242,178.1006
32.211,50.5961,-4109.3971,5.1239,13978.2395,1.1238,141.0587
42.2165,46.1765,8664.6262,1.7825,11013.1964,503.6531,169.9007
39.1227,55.3167,2165.5163,1.3378,4687.6198,234.1993,196.9107
1.3406,55.3808,-1165.887,-3.8636,6191.5089,237.962,288.9321
-72.111,25.0954,-501.327,8.608,5725.12,467.0999,346.9474
55.6163,60.0556,5317.2183,8.0447,11756.0322,161.7293,-11.0246
92.79,40.6876,4595.7649,-0.4854,7996.5334,320.1877,272.8438
38.862,19.4414,5443.0464,-1.8043,2992.5483,189.9103,221.2596
-83.7552,32.3575,-1480.8788,0.2028,4088.9172,326.7525,92.3555
-27.8402,28.9048,3538.3553,-6.4526,752.0346,79.8663,57.8766
-47.8084,19.9342,2088.3249,13.1244,3336.566,155.6533,119.4414
3.0301,60.3314,6852.0831,-5.2669,465.7023,245.757,-3.1199
2.2291,9.5521,2846.3042,-5.8384,-1487.8626,153.7904,63.3944
-0.9438,1.2052,7266.0116,8.0425,-247.0299,75.9362,133.1989
-30.0505,46.1947,4189.557,7.0656,692.9206,332.6896,69.3423
34.6074,36.2846,5624.5262,-3.3225,7728.9904,384.6185,145.2415
-32.393,25.2192,2695.6034,-4.0691,2817.7983,210.8894,230.0416
62.749,27.9275,-1952.9038,1.2591,1644.4745,489.3342,229.9637
-46.948,50.6814,7557.1973,-1.1081,338.0642,231.4926,68.6748
-54.638,23.7836,10911.9001,-3.2959,8423.0482,132.0021,135.3922
15.0516,46.601,9986.5037,-7.5102,8345.2476,431.0145,213.5537
25.7335,37.2045,5551.7096,-11.1453,7828.6135,68.5509,340.4727
25.9675,46.4522,5848.8848,14.6782,2246.3762,380.5123,125.9944
107.556,28.4113,5516.5893,11.8691,8504.0497,343.1236,264.2643
-10.9871,23.1225,789.4091,0.3571,2587.275,133.5254,158.171
9.5341,75.4179,7449.0409,-7.0212,4759.8999,188.0159,132.2057
13.6972,33.7374,12147.4548,-5.2974,3480.1334,407.7221,335.4601
-65.6336,29.1497,10759.6233,7.1508,-645.4381,333.4104,179.9486
78.3049,38.4616,3566.5935,2.1627,7887.0508,143.546,-42.6367
-10.1815,37.3503,7636.0163,-0.2749,-3409.7718,320.8833,215.1161
-28.7463,45.2723,11867.6032,-2.432,-1032.6046,495.9453,115.235
0.6349,28.2187,348.276,1.7785,5342.139,189.22,237.1305
10.5203,26.9325,7913.3714,-4.5697,4981.2045,403.7582,151.6386
97.8986,31.4841,11126.3431,4.3941,4381.7727,475.4748,-34.0337
183.1599,18.0403,4086.426,7.0514,8635.8261,235.063,31.3371
-57.4697,28.8872,8756.2701,-10.5684,4501.9792,142.0197,213.2319
83.9813,32.042,569.0162,12.3231,1285.9996,345.431,-18.2645
-12.4057,50.3234,1539.2001,7.6073,3427.9537,305.3355,123.1837
61.8267,49.5492,5244.4422,2.7176,10529.9904,500.3905,148.394
-45.8641,47.7892,7118.4156,-8.034,3040.7854,136.3499,114.5115
-89.9141,33.3683,5812.9457,2.6952,4290.3075,362.1012,205.2858
80.0097,40.9644,9047.1311,2.8721,1736.9836,500.504,272.6769
14.0361,47.3872,6915.248,1.6206,3738.5707,253.3992,149.8787
-39.7498,21.6614,1109.1589,2.4559,9934.2291,201.0643,219.1291
108.756,66.1038,8639.5268,-0.3451,11100.6768,286.0832,367.9261
15.0013,29.2882,846.9382,0.9881,2171.9154,318.4722,15.6717
-146.4451,63.738,7178.5043,-0.2472,11267.4106,406.2331,256.0958
-49.7209,26.9937,4737.6794,-3.1403,9495.0366,230.378,345.4625
-84.8971,48.46,11544.4447,-9.7759,4201.8783,4.2656,160.3814
-86.4067,36.5039,5864.2968,-8.7774,6033.7591,329.8478,273.1585
49.3009,31.3961,7227.8857,-14.0685,7752.2009,297.263,211.8686
-2.2649,76.5412,6359.3175,3.6248,-1053.7896,51.8688,208.0285
-66.1399,22.699,3474.2584,-6.205,-3246.743,486.0206,33.197
109.6092,37.6224,4198.9495,-4.2433,8088.9819,28.2695,73.9093
-19.5541,17.853,4778.2587,13.3213,7703.903,276.5541,132.1305
8.1336,54.0067,349.0698,-8.0391,4436.6729,9.477,175.5129
16.4398,45.0027,10529.3114,3.4887,8645.7339,486.9098,195.1793
61.3156,30.9984,7705.7363,13.9178,5077.0169,303.1195,193.3352
15.9482,37.4787,2310.7488,7.3516,9638.6575,379.2849,242.7486
-40.9093,39.9054,3153.4412,2.0447,4604.5476,88.3975,191.3102
26.428,61.9592,-5013.1238,12.2706,6045.5266,466.2317,207.0172
16.9679,36.255,-932.0329,-10.7994,1271.3813,219.9441,239.7878
-107.1371,52.7611,11830.0166,-0.3119,4766.5774,318.9074,318.3702
-42.5978,46.9537,10340.9187,0.7595,6775.5631,313.7453,355.2135
-75.8738,44.7225,12699.839,-10.5717,2584.6169,458.288,226.7817
-18.4356,25.7594,11602.837,4.3694,14833.9208,131.6738,271.907
20.2624,43.2498,4757.737,-10.3757,7034.4758,203.1701,143.7371
-50.15,46.6757,3269.9916,-1.2521,7200.5631,162.724,174.4188
73.0575,15.8016,3025.8043,9.1171,-1083.1073,272.2922,149.1896
-76.6259,25.8164,-4964.6536,-3.8078,10046.9854,116.0237,387.258
-21.5077,67.4934,2434.9176,5.9137,8850.3623,493.7659,161.6351
1.2923,24.0988,3334.351,15.4757,1980.933,347.1488,115.9562
35.3977,15.2276,7907.0493,7.7266,8422.7977,125.2153,24.107
111.1565,57.9951,13258.1683,10.0209,3989.674,35.0101,75.8781
-48.2471,31.1263,17392.7385,-9.7275,4904.1793,323.234,170.1468
136.5669,53.6359,6754.7203,0.8756,3285.5869,409.6385,129.9221
-69.413,79.1103,4576.9878,7.6719,-3822.2449,447.0141,368.7231
21.184,50.6732,12325.5936,4.7429,4907.5241,198.3093,187.5541
-85.5857,32.1701,3461.2894,-2.6813,3698.3,0.8904,226.2432
-58.0505,17.05,11728.2486,1.7563,8383.9666,197.4123,-59.1607
-1.7888,16.8711,5901.2419,7.3742,812.9934,125.1285,128.206
-71.884,63.1851,14396.0575,1.322,9091.9557,414.4212,33.3341
12.4668,52.8632,23.2566,7.6841,7982.3375,42.7615,173.8508
128.2955,48.0977,6372.5761,0.0601,10292.9406,381.2868,220.4373
-92.2669,23.3302,7308.1298,-3.3548,668.7968,61.1104,218.3895
-81.5177,10.3691,4981.4411,1.5453,8100.8073,164.3585,104.9385
42.2868,41.536,2822.8725,7.6406,10903.726,405.9066,216.7787
-75.7404,44.0969,18423.5054,-12.6628,5737.8978,306.9293,167.9796
-47.1777,68.3116,2211.5327,-3.7666,13613.2509,366.092,66.2276
5.1113,40.1267,13028.9803,4.7919,4766.8488,53.4511,-157.3828
-23.3561,23.5404,1748.5563,3.3437,9426.7344,322.045,143.9007
-23.2439,13.463,4814.0709,4.6151,4721.215,51.8709,296.7363
-58.2947,16.7048,6452.8038,6.6601,312.9105,78.0145,340.5586
-53.1903,45.164,7581.5779,-5.1763,7969.4876,458.8089,254.1523
-80.1212,65.4342,2387.2599,-2.2767,9780.9581,404.4326,296.213
-18.8867,22.0582,7042.4283,1.4427,8450.877,129.3375,155.2017
-80.3708,16.6605,4187.2149,-0.8133,4855.1132,260.2759,460.224
16.4587,73.2998,2183.1244,-1.3877,5914.2101,200.9633,263.752
58.7899,85.3659,8058.1113,-5.5245,6217.3741,360.7555,19.7471
-40.1466,33.9193,5885.8312,-6.1803,8049.0178,491.8424,165.4798
-81.349,42.4695,747.8249,-1.7476,7102.4517,252.0608,198.8524
-22.0705,35.2295,4020.527,-1.1514,5853.1174,126.6871,118.061
-7.4618,43.0708,3913.0663,3.6937,6567.7088,51.507,133.2672
0.016,19.1771,2348.7003,9.7955,-4365.5438,377.1377,61.5777
4.0365,28.9512,16299.0424,-15.3606,-1809.6193,326.0822,153.6207
61.9592,54.8149,12227.2777,-4.3023,11476.501,175.8728,333.0873
-74.5333,66.0617,683.5721,-10.0951,8599.8898,164.5363,169.4739
12.3272,11.784,2117.728,3.4962,4673.7247,402.4605,123.3942
117.1692,72.8194,5148.4914,0.9278,3299.3764,370.7425,211.2016
65.3467,19.2549,12323.7195,0.8563,6289.0577,363.7091,277.3738
-58.979,19.1734,7841.8102,-1.9453,4988.966,168.0066,64.0315
146.197,25.2696,12970.1146,-1.961,9091.6346,457.2417,442.5462
47.1923,36.5362,6609.6103,-5.1816,12084.0822,124.493,78.554
-63.6931,52.644,9353.3159,-7.5255,-522.0065,257.0218,343.0615
-81.4661,9.5967,1828.1139,11.7948,10463.3973,183.8775,130.583
-22.3159,35.5842,6916.5297,0.7658,7430.1682,130.3765,84.7287
-65.4838,12.6103,7128.3359,7.2818,9584.3583,454.3596,66.0965
67.0122,5.8284,3519.0626,-3.2093,10234.5695,53.9831,305.9348
107.2913,29.3866,3560.193,5.6512,10070.646,336.7139,-18.7909
-7.4735,26.2011,7274.474,-2.1618,14419.9613,383.4408,282.4204
-109.7259,36.8141,8462.1372,0.4597,1038.7181,20.6551,234.2446
86.5448,53.8533,9413.293,6.1503,228.3891,47.3453,166.7519
133.7719,22.6842,8242.8282,7.117,-1050.5905,254.9821,194.599
120.9787,71.3812,-633.4709,9.0291,5152.9229,263.7192,118.499
-67.4934,20.5042,-84.5639,-0.6319,374.6927,88.1626,328.5052
-69.4385,60.1445,2583.7077,-6.8196,657.9396,433.4068,16.8175
9.2703,32.7728,3232.3712,2.4402,6664.3134,454.2075,104.1787
-24.5172,40.3648,5303.1677,-1.3124,8705.8179,7.4695,136.0322
-78.2166,34.5159,6159.4813,-3.05,4102.6489,395.8725,120.7708
-59.625,15.1864,3377.5137,-6.0075,6628.9241,375.4939,92.195
-48.6416,16.108,6370.1419,0.3219,-667.0119,182.3598,254.5559
19.6456,62.6581,6163.4822,-5.5223,14444.9338,205.2269,125.6025
59.6155,7.145,5102.9367,-6.2675,5253.8162,11.2626,358.8685
-1.2482,46.0134,5947.3191,-9.8596,-3150.3588,138.378,227.292
-43.2678,20.16,4924.3244,0.3144,3863.1851,42.2562,187.4107
-4.35,38.9848,7131.2405,-4.0776,9092.4451,186.593,201.8302
-35.6119,70.6982,2932.2311,-1.4104,1483.3395,66.1409,105.7796
137.401,48.7799,5965.8429,-6.4049,-583.2361,248.9445,303.8791
88.5086,27.8496,-547.0782,4.6428,2779.558,133.0171,45.1184
-51.533,42.566,11986.0964,-3.4067,4767.8425,205.105,232.5494
-23.254,25.0948,2513.6037,-0.6738,8570.4171,233.2087,199.7969
29.1415,34.0366,13134.5552,-1.8033,6271.8082,126.4487,150.3714
92.0585,32.1853,5244.4075,5.8178,8166.6359,281.8433,387.1889
96.7584,32.4212,6636.5021,-2.4573,2691.6056,110.7066,196.3635
-11.1952,55.4555,7683.6869,1.6495,5337.9669,242.713,76.115
19.9494,33.7296,11122.8823,-0.3051,6288.3412,59.0538,251.6722
-7.5928,32.0592,-1707.1204,4.5934,8285.5008,302.4031,246.0925
-33.6845,47.8125,4258.8086,-10.5481,15267.6006,187.9817,310.1365
-21.7545,39.9654,2643.7805,-9.0716,3617.3761,334.0832,198.1155
-138.2621,71.1007,-407.7139,-12.5859,6591.5619,73.8529,110.1771
126.4139,55.2515,3277.1877,-2.9833,9464.1277,232.567,234.5296
-7.9904,33.4755,5477.8824,16.064,10568.9007,336.4839,253.8667
-55.963,55.7841,6105.9853,-7.5207,8271.5664,431.9591,261.3336
17.2683,39.1289,8318.2887,2.8102,14725.2723,456.2902,273.3999
108.9464,40.6332,854.5847,3.7152,4540.2583,220.5387,325.063
66.9026,29.9799,9.2964,2.044,13444.651,259.4885,393.4392
